age,revenu_mensuel,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,frequence_deplacement,annees_depuis_la_derniere_promotion,annees_sous_responsable_actuel,satisfaction_employee_environnement,note_evaluation_precedente,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,revenu_par_annee_exp,satisfaction_moyenne,hs_et_bas_salaire,ratio_anciennete_promotion,ratio_poste_entreprise,exp_par_age,statut_marital_Divorcé(e),statut_marital_Marié(e),departement_Consulting,departement_Ressources Humaines,poste_Autre,poste_Cadre Commercial,poste_Consultant,poste_Représentant Commercial,domaine_etude_Infra & Cloud,domaine_etude_Marketing,domaine_etude_Transformation Digitale
34,2579,1,8,8,2,2,3,14,3,1,0,6,3,3,3,4,3,3,1,18.0,286.55555555555554,3.25,1,8.0,0.2222222222222222,0.0625,1,0,0,0,0,0,0,1,0,0,0
27,3041,0,5,4,3,1,3,2,1,1,0,2,3,3,1,2,3,3,0,11.0,506.8333333333333,2.25,0,4.0,0.6,0.0,1,0,0,0,0,0,0,1,0,1,0
21,3447,1,3,3,2,0,2,22,1,1,1,2,3,3,3,3,3,3,0,11.0,861.75,3.0,0,1.5,0.5,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0
44,19513,4,26,2,2,1,2,3,4,1,0,1,4,3,4,1,4,3,1,12.0,722.7037037037037,3.25,0,2.0,0.6666666666666666,0.15384615384615385,0,1,1,0,1,0,0,0,0,0,0
22,2773,0,3,2,2,0,3,6,1,1,2,2,1,3,3,4,3,4,0,20.0,693.25,2.75,0,0.6666666666666666,0.6666666666666666,0.0,0,1,1,0,0,0,0,0,0,0,1
33,7104,0,6,5,0,0,3,8,4,1,1,2,3,3,3,4,3,3,0,12.0,1014.8571428571429,3.25,0,2.5,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0
32,6322,1,6,6,4,1,2,9,4,1,0,5,1,3,4,4,2,3,1,12.0,903.1428571428571,2.75,0,6.0,0.5714285714285714,0.07142857142857142,0,1,1,0,0,0,0,0,1,0,0
30,2083,1,1,1,0,1,2,3,3,2,0,0,3,3,3,3,3,4,0,20.0,1041.5,3.0,0,1.0,0.0,0.08333333333333333,1,0,1,0,0,0,0,0,0,0,1
53,8381,7,18,14,7,0,2,1,1,1,8,10,4,3,1,4,4,4,0,20.0,441.10526315789474,3.25,0,1.5555555555555556,0.4666666666666667,0.2,0,0,0,0,0,1,0,0,0,0,1
34,2691,1,10,10,9,1,4,1,5,1,8,8,2,3,4,4,2,3,0,12.0,244.63636363636363,3.0,0,1.1111111111111112,0.8181818181818182,0.0625,0,1,1,0,0,0,0,0,1,0,0
45,4286,2,5,1,1,2,4,26,4,2,0,0,1,3,1,4,3,3,0,14.0,714.3333333333334,2.25,0,1.0,0.5,0.07407407407407407,0,1,0,0,0,1,0,0,1,0,0
26,2659,1,3,3,2,1,2,6,3,1,0,2,3,3,4,3,3,3,1,13.0,664.75,3.25,1,3.0,0.5,0.125,0,1,1,0,0,0,1,0,1,0,0
37,9434,1,10,10,7,1,2,3,3,1,7,8,3,3,3,3,3,3,0,15.0,857.6363636363636,3.0,0,1.25,0.6363636363636364,0.05263157894736842,0,1,1,0,1,0,0,0,0,0,0
29,5561,1,6,6,0,1,5,3,2,1,1,2,2,3,3,1,2,3,0,14.0,794.4285714285714,2.0,0,3.0,0.0,0.09090909090909091,0,1,0,0,0,1,0,0,0,0,1
35,6646,1,17,17,11,0,3,6,4,1,11,8,2,1,4,2,3,3,0,13.0,369.22222222222223,2.75,0,1.4166666666666667,0.6111111111111112,0.058823529411764705,0,0,1,0,0,0,0,0,1,0,0
33,7725,3,15,13,11,1,2,6,3,2,4,7,3,3,4,3,1,4,0,23.0,482.8125,2.75,0,2.6,0.7857142857142857,0.2,1,0,1,0,1,0,0,0,1,0,0
54,10725,2,16,9,7,1,1,19,4,1,7,1,3,3,2,3,4,3,0,15.0,630.8823529411765,3.0,0,1.125,0.7,0.05555555555555555,0,1,0,1,1,0,0,0,0,0,1
36,8847,2,13,3,2,1,2,9,2,1,0,2,2,2,2,3,3,3,1,11.0,631.9285714285714,2.5,0,3.0,0.5,0.1111111111111111,1,0,1,0,1,0,0,0,0,0,1
27,2045,0,5,4,2,0,0,3,4,1,1,1,1,2,4,4,3,3,0,13.0,340.8333333333333,3.0,0,2.0,0.4,0.0,0,0,1,0,0,0,0,0,0,0,1
20,1009,1,1,1,0,0,5,10,1,1,1,1,4,3,3,4,3,3,1,11.0,504.5,3.5,1,0.5,0.0,0.5,0,0,1,0,0,0,0,0,0,0,1
33,3348,1,10,10,8,0,3,3,3,2,9,7,1,3,1,1,3,3,1,11.0,304.3636363636364,1.5,1,1.0,0.7272727272727273,0.06666666666666667,0,0,1,0,0,0,0,0,1,0,0
35,1281,1,1,1,0,2,3,3,3,0,0,0,3,2,3,3,3,3,0,18.0,640.5,3.0,0,1.0,0.0,0.058823529411764705,0,1,1,0,0,0,1,0,1,0,0
23,2819,2,5,3,2,1,3,4,3,1,0,2,1,4,1,1,4,3,0,16.0,469.8333333333333,1.75,0,3.0,0.5,0.4,0,1,1,0,0,0,0,0,0,0,1
25,4851,0,4,3,2,1,4,8,3,1,1,2,4,4,2,3,3,4,0,22.0,970.2,3.0,0,1.5,0.5,0.0,0,1,0,0,0,1,0,0,1,0,0
38,4028,0,8,7,7,0,2,7,4,1,0,5,4,2,4,1,3,4,0,20.0,447.55555555555554,3.0,0,7.0,0.875,0.0,0,0,0,0,0,1,0,0,0,1,0
29,2720,1,10,10,7,1,5,1,4,2,2,8,2,1,4,4,3,3,0,18.0,247.27272727272728,3.25,0,3.3333333333333335,0.6363636363636364,0.09090909090909091,1,0,1,0,0,0,0,0,1,0,0
48,8120,3,12,2,2,0,3,2,1,1,2,2,2,4,2,4,3,3,0,12.0,624.6153846153846,2.75,0,0.6666666666666666,0.6666666666666666,0.1,0,1,0,0,0,1,0,0,0,1,0
27,4647,1,6,6,5,2,3,3,1,2,0,4,4,4,4,2,3,4,1,20.0,663.8571428571429,3.25,1,6.0,0.7142857142857143,0.1111111111111111,1,0,0,0,0,1,0,0,0,0,1
37,4680,3,4,1,0,0,2,10,2,1,0,0,4,4,4,1,3,3,0,17.0,936.0,3.0,0,1.0,0.0,0.15789473684210525,0,0,1,0,0,0,0,0,1,0,0
50,3221,1,20,20,8,3,3,28,1,1,3,8,4,4,3,3,3,3,1,11.0,153.38095238095238,3.25,1,5.0,0.38095238095238093,0.03125,0,1,1,0,0,0,1,0,0,0,1
34,8621,1,9,8,7,0,3,9,3,1,7,7,4,2,2,2,4,3,0,14.0,862.1,3.0,0,1.0,0.7777777777777778,0.0625,0,0,1,0,1,0,0,0,0,0,1
24,4577,9,4,2,2,0,3,3,2,1,2,0,1,3,3,1,3,3,0,14.0,915.4,2.0,0,0.6666666666666666,0.6666666666666666,1.5,0,0,0,0,0,1,0,0,1,0,0
39,4553,1,20,20,7,0,4,2,4,1,11,10,4,2,3,1,3,3,0,11.0,216.8095238095238,2.75,0,1.6666666666666667,0.3333333333333333,0.047619047619047616,0,0,1,0,1,0,0,0,0,0,0
32,5396,1,10,10,7,0,2,10,3,1,0,8,4,3,4,4,2,3,0,12.0,490.54545454545456,3.5,0,10.0,0.6363636363636364,0.07142857142857142,0,0,0,0,0,1,0,0,0,1,0
50,6796,3,18,4,3,1,4,8,2,2,1,3,2,3,3,1,3,3,1,14.0,357.6842105263158,2.25,0,2.0,0.6,0.09375,0,1,0,0,0,1,0,0,0,0,0
38,7625,0,10,9,7,0,4,1,4,1,1,8,2,4,4,3,2,3,0,13.0,693.1818181818181,2.75,0,4.5,0.7,0.0,0,0,1,0,1,0,0,0,1,0,0
27,7412,1,9,9,7,0,3,1,2,1,0,7,3,3,1,4,3,3,0,11.0,741.2,2.75,0,9.0,0.7,0.1111111111111111,0,1,1,0,1,0,0,0,1,0,0
32,11159,3,10,7,7,0,6,3,2,1,7,7,3,3,4,4,3,3,0,15.0,1014.4545454545455,3.5,0,0.875,0.875,0.21428571428571427,0,0,1,0,1,0,0,0,1,0,0
47,4960,2,20,7,7,0,2,14,4,1,1,7,4,3,1,4,3,3,0,12.0,236.1904761904762,3.0,0,3.5,0.875,0.06896551724137931,0,0,0,0,0,1,0,0,0,1,0
40,10475,5,20,18,13,1,2,5,4,2,1,12,4,2,1,3,3,4,1,21.0,498.8095238095238,2.75,0,9.0,0.6842105263157895,0.22727272727272727,0,1,0,0,0,1,0,0,1,0,0
53,14814,3,32,5,1,0,3,7,3,1,1,3,3,4,3,3,3,3,0,19.0,448.90909090909093,3.0,0,2.5,0.16666666666666666,0.08571428571428572,0,1,1,0,1,0,0,0,1,0,0
41,19141,3,23,21,6,3,2,10,4,1,12,6,2,2,4,2,2,3,0,15.0,797.5416666666666,2.5,0,1.6153846153846154,0.2727272727272727,0.13043478260869565,1,0,0,1,1,0,0,0,0,0,0
60,5405,8,10,2,2,0,1,16,4,1,2,2,1,3,1,4,3,3,0,14.0,491.3636363636364,2.25,0,0.6666666666666666,0.6666666666666666,0.19047619047619047,0,0,0,0,0,1,0,0,0,1,0
27,8793,1,9,9,7,2,4,10,2,2,1,7,4,3,1,3,2,4,0,21.0,879.3,2.5,0,4.5,0.7,0.1111111111111111,1,0,1,0,1,0,0,0,1,0,0
41,19189,1,22,22,7,1,3,1,3,1,2,10,4,2,3,2,3,3,0,12.0,834.304347826087,3.0,0,7.333333333333333,0.30434782608695654,0.043478260869565216,0,1,0,1,1,0,0,0,0,0,0
50,3875,7,4,2,2,1,2,8,4,1,2,2,4,3,2,4,3,3,0,15.0,775.0,3.25,0,0.6666666666666666,0.6666666666666666,0.21875,0,1,0,0,0,0,0,1,0,1,0
28,2216,7,10,7,7,0,4,1,2,1,3,7,1,1,2,4,3,3,1,13.0,201.45454545454547,2.5,1,1.75,0.875,0.7,0,0,1,0,0,0,0,0,1,0,0
36,11713,9,10,8,7,1,2,8,3,0,0,5,1,4,1,1,3,3,0,14.0,1064.8181818181818,1.5,0,8.0,0.7777777777777778,0.5,0,1,1,0,1,0,0,0,1,0,0
38,7861,4,10,1,0,0,4,1,3,1,0,0,3,3,3,4,4,3,1,14.0,714.6363636363636,3.5,0,1.0,0.0,0.2,0,0,1,0,1,0,0,0,1,0,0
44,3708,2,9,5,2,0,5,24,3,0,1,4,1,1,3,3,3,3,0,14.0,370.8,2.5,0,2.5,0.3333333333333333,0.07692307692307693,0,0,1,0,0,0,1,0,0,0,1
47,13770,9,28,22,2,2,2,3,3,2,11,13,4,3,3,4,2,3,1,12.0,474.82758620689657,3.25,0,1.8333333333333333,0.08695652173913043,0.3103448275862069,1,0,0,0,0,1,0,0,0,0,1
30,5304,7,10,8,7,1,2,27,5,1,7,7,3,3,4,4,2,4,0,23.0,482.1818181818182,3.25,0,1.0,0.7777777777777778,0.5833333333333334,1,0,0,0,0,1,0,0,0,1,0
29,2642,1,1,1,0,0,6,10,3,1,0,0,3,3,3,3,3,3,0,11.0,1321.0,3.0,0,1.0,0.0,0.09090909090909091,0,0,0,0,0,0,0,1,1,0,0
42,2759,6,7,2,2,0,2,19,3,2,2,2,3,4,3,4,3,3,1,12.0,344.875,3.25,1,0.6666666666666666,0.6666666666666666,0.25,1,0,1,0,0,0,0,0,0,0,1
43,6804,3,7,2,2,1,5,15,3,2,2,2,4,2,4,3,3,3,0,18.0,850.5,3.5,0,0.6666666666666666,0.6666666666666666,0.12,0,1,0,0,0,1,0,0,1,0,0
34,6142,3,10,5,1,0,2,8,2,1,4,3,2,3,3,4,3,3,0,11.0,558.3636363636364,3.0,0,1.0,0.16666666666666666,0.1875,0,0,1,0,1,0,0,0,0,0,1
23,2500,1,5,4,3,1,2,9,1,1,0,2,2,3,1,4,4,3,0,14.0,416.6666666666667,2.75,0,4.0,0.6,0.2,0,1,1,0,0,0,1,0,0,0,1
39,6389,9,12,8,3,1,3,3,3,1,3,6,3,4,2,3,1,3,0,15.0,491.46153846153845,2.25,0,2.0,0.3333333333333333,0.42857142857142855,0,1,0,1,1,0,0,0,0,0,0
56,11103,7,30,10,7,0,1,9,3,1,1,1,3,3,4,3,2,3,0,11.0,358.16129032258067,3.0,0,5.0,0.6363636363636364,0.18421052631578946,0,1,1,0,1,0,0,0,0,0,1
40,2342,0,5,4,2,0,2,2,1,1,2,3,4,2,4,4,2,4,1,20.0,390.3333333333333,3.5,1,1.3333333333333333,0.4,0.0,0,0,1,0,0,0,0,0,0,0,1
27,6811,8,9,7,6,0,2,7,3,1,0,7,4,2,1,1,1,3,0,19.0,681.1,1.75,0,7.0,0.75,0.8888888888888888,0,0,1,0,1,0,0,0,0,0,1
29,2297,1,2,2,2,2,2,10,3,1,2,2,4,3,2,4,3,3,0,14.0,765.6666666666666,3.25,0,0.6666666666666666,0.6666666666666666,0.09090909090909091,1,0,0,0,0,0,0,1,0,1,0
53,2450,2,19,2,2,0,4,6,3,1,2,2,4,3,4,4,3,3,0,17.0,122.5,3.75,0,0.6666666666666666,0.6666666666666666,0.05714285714285714,0,0,1,0,0,0,1,0,1,0,0
35,5093,2,16,1,0,1,2,2,4,0,0,0,4,3,1,1,4,3,0,11.0,299.5882352941176,2.5,0,1.0,0.0,0.11764705882352941,1,0,1,0,1,0,0,0,1,0,0
32,5309,1,10,10,8,2,2,24,4,2,4,7,1,3,4,4,3,3,0,15.0,482.6363636363636,3.0,0,2.0,0.7272727272727273,0.07142857142857142,0,1,1,0,0,0,1,0,1,0,0
38,3057,6,6,1,0,1,0,2,5,1,0,1,4,3,3,2,1,3,1,13.0,436.7142857142857,2.5,1,1.0,0.0,0.3,0,1,1,0,0,0,0,0,0,0,1
34,5121,3,7,0,0,1,3,8,5,1,0,0,2,3,1,3,3,3,0,14.0,640.125,2.25,0,0.0,0.0,0.1875,1,0,1,0,1,0,0,0,1,0,0
52,16856,1,34,34,6,0,3,3,4,1,1,16,3,2,1,1,4,3,0,11.0,481.6,2.25,0,17.0,0.17142857142857143,0.029411764705882353,0,1,0,0,1,0,0,0,0,1,0
33,2686,1,10,10,9,0,2,1,4,1,7,8,4,3,4,3,2,3,1,13.0,244.1818181818182,3.25,1,1.25,0.8181818181818182,0.06666666666666667,0,0,1,0,0,0,0,0,0,0,0
25,6180,1,6,6,5,0,5,26,1,1,1,4,3,3,4,2,2,4,0,23.0,882.8571428571429,2.75,0,3.0,0.7142857142857143,0.14285714285714285,0,0,0,0,0,1,0,0,0,0,1
45,6632,0,9,8,7,0,3,2,2,1,3,1,2,1,3,1,3,3,0,13.0,663.2,2.25,0,2.0,0.7777777777777778,0.0,0,0,0,0,0,0,0,1,0,0,0
23,3505,1,2,2,2,0,3,10,1,1,0,2,1,4,3,4,3,3,0,18.0,1168.3333333333333,2.75,0,2.0,0.6666666666666666,0.2,0,0,1,0,0,0,0,0,0,0,1
47,6397,4,8,5,4,0,2,27,2,2,1,3,2,4,3,4,3,3,1,12.0,710.7777777777778,3.0,0,2.5,0.6666666666666666,0.13793103448275862,0,0,0,0,0,1,0,0,1,0,0
34,6274,1,6,6,5,0,5,2,3,1,1,4,4,3,4,3,3,4,0,22.0,896.2857142857143,3.5,0,3.0,0.7142857142857143,0.0625,0,0,0,0,0,1,0,0,0,0,0
55,19859,5,24,5,2,1,2,2,3,1,1,4,4,3,1,4,3,3,1,13.0,794.36,3.0,0,2.5,0.3333333333333333,0.13513513513513514,0,1,1,0,1,0,0,0,0,0,1
36,7587,1,10,10,7,0,1,8,4,0,0,9,1,2,1,2,3,3,0,15.0,689.7272727272727,1.75,0,10.0,0.6363636363636364,0.05555555555555555,0,0,0,0,0,1,0,0,1,0,0
52,4258,0,5,4,3,1,3,19,4,0,1,2,4,3,4,1,3,3,0,18.0,709.6666666666666,3.0,0,2.0,0.6,0.0,0,1,1,0,0,0,0,0,0,0,1
26,4364,3,5,2,2,1,2,1,2,2,2,0,1,1,4,1,3,3,0,14.0,727.3333333333334,2.25,0,0.6666666666666666,0.6666666666666666,0.375,1,0,1,0,0,0,1,0,1,0,0
29,4335,4,11,8,7,1,3,27,3,1,1,1,2,3,3,1,2,3,0,12.0,361.25,2.0,0,4.0,0.7777777777777778,0.36363636363636365,0,1,1,0,1,0,0,0,0,0,1
26,5326,6,6,4,3,0,2,8,3,1,1,2,4,2,1,3,2,3,0,17.0,760.8571428571429,2.5,0,2.0,0.6,0.75,0,0,0,0,0,1,0,0,0,0,0
34,3280,2,10,4,2,0,2,1,4,1,1,3,2,4,4,3,3,3,0,16.0,298.1818181818182,3.0,0,2.0,0.4,0.125,0,0,1,0,0,0,0,0,1,0,0
54,5485,9,9,5,3,2,4,19,4,1,1,4,4,3,1,2,3,3,1,11.0,548.5,2.5,0,2.5,0.5,0.25,1,0,1,0,1,0,0,0,0,0,1
27,4342,0,5,4,2,1,3,8,1,2,1,1,3,3,4,2,3,3,0,19.0,723.6666666666666,3.0,0,2.0,0.4,0.0,0,1,0,0,0,1,0,0,0,1,0
37,2782,0,6,5,3,2,3,10,1,1,4,3,4,3,1,2,2,3,1,13.0,397.42857142857144,2.25,1,1.0,0.5,0.0,1,0,1,0,0,0,0,0,1,0,0
38,5980,6,17,15,7,0,2,2,4,2,4,12,1,4,1,4,3,3,1,12.0,332.22222222222223,2.25,0,3.0,0.4375,0.3,0,0,1,0,1,0,0,0,1,0,0
34,4381,1,6,6,5,0,3,2,4,1,1,3,3,2,1,3,3,3,0,11.0,625.8571428571429,2.5,0,3.0,0.7142857142857143,0.0625,0,0,1,0,0,0,0,0,0,0,1
35,2572,1,3,3,2,1,1,8,4,1,0,2,1,3,4,2,2,3,0,16.0,643.0,2.25,0,3.0,0.5,0.058823529411764705,0,1,0,0,0,0,0,1,1,0,0
30,3833,3,7,2,2,2,2,1,3,1,0,2,4,1,3,3,3,4,0,21.0,479.125,3.25,0,2.0,0.6666666666666666,0.25,0,1,1,0,0,0,1,0,1,0,0
40,4244,1,8,8,7,1,2,2,2,2,3,7,3,4,2,4,3,4,0,24.0,471.55555555555554,3.0,0,2.0,0.7777777777777778,0.045454545454545456,0,1,1,0,1,0,0,0,0,0,1
34,6500,5,6,3,2,1,1,8,2,1,1,2,3,3,1,2,3,3,0,17.0,928.5714285714286,2.25,0,1.5,0.5,0.3125,0,1,0,0,0,1,0,0,1,0,0
42,18430,1,24,24,7,1,4,8,3,2,14,9,2,3,4,2,2,3,0,13.0,737.2,2.5,0,1.6,0.28,0.041666666666666664,1,0,1,0,1,0,0,0,1,0,0
23,1601,1,1,0,0,2,2,6,3,1,0,0,3,4,1,3,3,4,1,21.0,800.5,2.5,1,0.0,0.0,0.2,0,1,1,0,0,0,1,0,1,0,0
24,2694,1,1,1,0,3,4,9,3,0,0,0,3,2,2,3,3,3,0,11.0,1347.0,2.75,0,1.0,0.0,0.16666666666666666,1,0,1,0,0,0,1,0,1,0,0
52,3149,8,9,5,2,1,3,11,4,1,1,4,4,3,3,2,3,4,0,20.0,314.9,3.0,0,2.5,0.3333333333333333,0.23529411764705882,0,1,1,0,0,0,1,0,1,0,0
50,17639,5,30,4,3,0,3,2,3,1,0,3,3,3,3,4,3,3,0,16.0,569.0,3.25,0,4.0,0.6,0.15625,0,1,1,0,1,0,0,0,0,0,1
29,2319,1,1,1,0,1,1,1,2,1,0,0,2,2,1,4,3,3,1,11.0,1159.5,2.5,1,1.0,0.0,0.09090909090909091,0,1,1,0,0,0,1,0,1,0,0
33,11691,0,14,13,9,0,3,7,3,1,3,7,3,3,3,4,4,3,0,11.0,779.4,3.5,0,3.25,0.6428571428571429,0.0,0,1,1,0,1,0,0,0,0,0,1
33,5324,5,6,3,2,0,3,16,3,1,0,2,1,3,1,3,3,3,0,15.0,760.5714285714286,2.0,0,3.0,0.5,0.3333333333333333,0,0,0,0,0,1,0,0,0,1,0
47,16752,1,26,26,14,1,3,2,2,1,3,0,3,3,4,3,2,3,1,11.0,620.4444444444445,3.0,0,6.5,0.5185185185185185,0.034482758620689655,0,1,1,0,1,0,0,0,0,0,0
36,5228,0,10,9,7,1,2,1,3,1,0,5,3,3,2,1,3,3,0,15.0,475.27272727272725,2.25,0,9.0,0.7,0.0,0,1,1,0,1,0,0,0,0,0,0
29,2700,1,10,10,7,1,3,23,2,1,0,7,3,4,3,3,3,4,0,24.0,245.45454545454547,3.0,0,10.0,0.6363636363636364,0.09090909090909091,0,1,1,0,0,0,0,0,1,0,0
58,19246,7,40,31,15,0,2,2,4,1,13,8,4,3,2,4,3,3,1,12.0,469.4146341463415,3.25,0,2.2142857142857144,0.46875,0.175,0,0,1,0,1,0,0,0,1,0,0
35,2506,3,7,2,2,0,0,1,4,1,2,2,4,4,3,3,3,3,0,13.0,313.25,3.25,0,0.6666666666666666,0.6666666666666666,0.17647058823529413,0,0,1,0,0,0,0,0,1,0,0
42,6062,9,8,4,3,1,4,1,2,1,0,2,4,2,4,4,3,3,1,13.0,673.5555555555555,3.75,0,4.0,0.6,0.375,0,1,1,0,1,0,0,0,1,0,0
28,4382,6,5,2,2,0,3,2,4,1,2,1,3,3,3,4,2,3,0,17.0,730.3333333333334,3.0,0,0.6666666666666666,0.6666666666666666,0.6,0,0,1,0,0,0,0,0,0,0,1
36,2143,4,8,5,2,1,2,13,3,1,0,4,3,3,2,2,3,3,0,13.0,238.11111111111111,2.5,0,5.0,0.3333333333333333,0.2222222222222222,0,1,0,1,1,0,0,0,0,0,0
32,6162,1,14,14,13,1,3,4,3,1,6,8,3,2,3,3,3,3,0,12.0,410.8,3.0,0,2.0,0.8666666666666667,0.07142857142857142,0,1,1,0,1,0,0,0,1,0,0
40,5094,6,10,1,0,0,6,16,4,2,0,0,1,2,3,4,3,3,0,14.0,463.09090909090907,2.75,0,1.0,0.0,0.2727272727272727,0,0,1,0,0,0,1,0,0,0,1
30,6877,5,12,0,0,0,4,2,3,1,0,0,3,2,4,2,2,4,1,24.0,529.0,2.75,0,0.0,0.0,0.4166666666666667,0,0,1,0,1,0,0,0,0,0,1
45,2274,1,1,1,0,0,3,2,3,1,0,0,2,2,3,4,3,3,0,14.0,1137.0,3.0,0,1.0,0.0,0.037037037037037035,0,0,1,0,0,0,0,0,1,0,0
42,4434,1,10,9,8,1,3,29,3,1,7,8,2,3,2,4,2,3,0,13.0,403.09090909090907,2.5,0,1.125,0.8,0.041666666666666664,0,1,1,0,1,0,0,0,1,0,0
38,6288,2,13,4,3,1,3,12,3,2,1,2,1,2,1,3,2,3,0,15.0,449.14285714285717,1.75,0,2.0,0.6,0.1,1,0,1,0,1,0,0,0,1,0,0
34,2553,1,6,5,2,0,3,16,4,2,1,3,3,2,4,3,3,3,0,16.0,364.7142857142857,3.25,0,2.5,0.3333333333333333,0.0625,0,0,1,0,0,0,0,0,1,0,0
49,7654,1,9,9,8,2,3,11,3,1,7,7,3,3,4,1,4,3,0,18.0,765.4,3.0,0,1.125,0.8,0.03225806451612903,0,1,0,0,0,1,0,0,0,1,0
55,5160,4,12,9,7,0,3,2,1,1,7,3,3,3,4,3,2,3,0,16.0,396.9230769230769,3.0,0,1.125,0.7,0.10810810810810811,0,0,0,0,0,1,0,0,0,0,1
43,17159,6,22,4,1,1,3,14,2,1,1,0,2,3,1,3,3,4,0,24.0,746.0434782608696,2.25,0,2.0,0.2,0.24,0,1,1,0,1,0,0,0,1,0,0
27,12808,1,9,9,8,1,3,5,1,1,0,8,3,2,4,2,3,3,1,16.0,1280.8,3.0,0,9.0,0.8,0.1111111111111111,1,0,1,0,1,0,0,0,0,0,0
35,10221,3,17,8,5,0,3,7,3,1,1,6,3,3,3,2,4,4,0,21.0,567.8333333333334,3.0,0,4.0,0.5555555555555556,0.17647058823529413,0,0,1,0,1,0,0,0,0,0,0
28,4779,1,8,8,7,0,2,2,4,1,7,5,2,3,2,1,3,4,1,20.0,531.0,2.0,1,1.0,0.7777777777777778,0.1,0,1,0,0,0,1,0,0,0,1,0
34,3737,0,4,3,2,1,1,3,2,1,0,2,3,3,4,3,1,3,0,19.0,747.4,2.75,0,3.0,0.5,0.0,0,1,0,1,1,0,0,0,0,0,0
26,2366,1,8,8,7,1,2,5,2,2,1,7,3,2,3,1,3,3,1,14.0,262.8888888888889,2.5,1,4.0,0.7777777777777778,0.125,0,1,1,0,0,0,0,0,0,0,1
27,1706,1,0,0,0,3,6,3,3,0,0,0,4,3,4,3,2,3,0,11.0,1706.0,3.25,0,0.0,0.0,0.1111111111111111,0,1,1,0,0,0,0,0,0,0,1
51,16307,2,29,20,6,1,2,26,4,1,4,17,1,3,3,3,2,3,0,14.0,543.5666666666667,2.25,0,4.0,0.2857142857142857,0.06060606060606061,0,1,0,0,1,0,0,0,0,1,0
44,5933,9,10,5,2,0,2,4,3,1,2,3,4,3,2,4,2,3,0,12.0,539.3636363636364,3.0,0,1.6666666666666667,0.3333333333333333,0.34615384615384615,0,0,1,0,1,0,0,0,0,0,1
25,3424,7,6,4,3,0,3,2,1,1,0,1,1,4,1,3,2,3,0,13.0,489.14285714285717,1.75,0,4.0,0.6,1.0,0,0,1,0,0,0,0,0,0,0,1
33,4037,1,9,9,8,1,5,1,3,1,0,8,1,4,1,1,3,4,0,22.0,403.7,1.5,0,9.0,0.8,0.06666666666666667,1,0,0,0,0,1,0,0,0,0,1
35,2559,1,6,6,5,0,3,27,1,1,1,1,3,2,1,4,2,3,0,11.0,365.57142857142856,2.5,0,3.0,0.7142857142857143,0.058823529411764705,0,0,1,0,0,0,0,0,0,0,1
36,6201,1,18,18,14,1,1,1,2,1,4,11,2,3,4,4,2,3,1,14.0,326.36842105263156,3.0,0,3.6,0.7368421052631579,0.05555555555555555,0,1,0,0,0,1,0,0,1,0,0
32,4403,2,8,5,2,1,3,13,4,1,0,3,2,3,4,3,2,3,0,11.0,489.22222222222223,2.75,0,5.0,0.3333333333333333,0.14285714285714285,1,0,0,0,0,1,0,0,1,0,0
30,3761,9,10,5,4,1,3,5,4,2,0,3,2,2,4,2,2,3,0,12.0,341.90909090909093,2.5,0,5.0,0.6666666666666666,0.75,1,0,1,0,0,0,0,0,1,0,0
53,10934,7,35,5,2,1,3,7,2,1,0,4,1,2,4,4,3,3,1,18.0,303.72222222222223,3.0,0,5.0,0.3333333333333333,0.2,0,1,0,0,0,1,0,0,0,1,0
45,10761,4,18,5,4,1,2,9,3,1,0,2,4,3,1,3,3,3,1,12.0,566.3684210526316,2.75,0,5.0,0.6666666666666666,0.14814814814814814,1,0,0,0,0,1,0,0,0,1,0
32,5175,5,9,5,3,1,3,8,2,1,1,3,3,4,3,3,2,3,0,12.0,517.5,2.75,0,2.5,0.5,0.35714285714285715,0,1,1,0,0,0,0,0,0,0,1
52,13826,3,31,9,8,0,3,25,4,2,0,0,3,2,4,3,3,4,0,22.0,432.0625,3.25,0,9.0,0.8,0.08823529411764706,0,1,1,0,1,0,0,0,0,0,1
37,6334,4,9,1,0,2,2,16,4,1,0,0,4,2,3,4,3,3,0,19.0,633.4,3.5,0,1.0,0.0,0.21052631578947367,1,0,0,0,0,1,0,0,0,1,0
28,4936,1,6,5,1,1,6,8,2,1,0,4,2,2,4,4,3,3,0,13.0,705.1428571428571,3.25,0,5.0,0.16666666666666666,0.1,1,0,0,1,1,0,0,0,0,0,1
22,4775,6,4,2,2,2,2,1,2,1,2,2,4,2,4,1,1,4,0,22.0,955.0,2.5,0,0.6666666666666666,0.6666666666666666,1.5,0,1,1,0,1,0,0,0,1,0,0
44,2818,2,10,3,2,1,2,8,4,1,0,2,1,4,4,3,2,4,1,24.0,256.1818181818182,2.5,1,3.0,0.5,0.07692307692307693,0,1,1,0,0,0,1,0,1,0,0
